aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
0.07,4.73,0.03,0.22,0.01,0.01,0.09,1.32,0.65,0,0.95,0.148,9.7,0.71,0,0.3,0.05,0,0.06,0.09,No
1.77,7.77,0.34,1.02,0.01,6.79,0.28,0.36,0.45,0,0.79,0.198,8.09,1.44,0.008,34.69,1.1,0,0.33,0.06,No
0.1,14.34,0.06,0.58,0.06,0.28,0.06,0.08,0.69,-0.22,0,0.054,11.32,1.32,0.007,0.22,6.7,0.09,0.06,0.04,No
0.11,8.98,0.16,3.66,0.08,0.43,0.83,0.17,0.05,0.2,0,0.054,16.25,1.97,0.007,32.97,6.78,0.08,0.34,0.02,No
0.01,4.14,0.08,0.56,0.07,0.39,0.05,0.01,0.75,0.08,0.001,0.034,4.54,0.98,0.008,0.15,0.54,0.07,0.08,0.07,No
3.83,16.01,0.01,2.57,0.003,7.12,0.13,1.64,0.78,0.61,0.61,0.038,6.97,1.88,0.009,33.89,3.07,0.09,0.11,0.03,Yes
4.66,0.27,0.04,0.16,0.001,6.75,0.09,1.72,0.89,0.09,0.005,0.184,10.2,1.47,0.001,25.77,5.26,0,0.1,0.08,Yes
0.02,17.48,0.03,2.27,0.05,0.04,0.07,1.38,1.48,0.67,0.67,0.08,18.92,1.78,0.002,2.3,0.79,0.07,0.08,0.08,No
0.06,0.4,0.05,2.91,0.01,0.03,0.08,0.3,1.24,0.51,0.51,0.098,10.9,1.2,0.003,2.91,0.06,0.04,0.03,0.05,no
2.85,23.02,0.03,2.24,0.004,0.46,0.02,1.77,0.62,0.14,0.006,0.137,14.86,1.19,0.004,27.85,7.6,0.01,0.45,0.05,No
0.09,7.83,0.02,0.37,0.06,0,0.05,0.79,1.43,0,0,0.094,5.75,1.57,0.005,1.41,0.63,0.05,0.05,0.03,No
0.05,26,0.02,0.38,0.006,3.02,0.55,0.66,0.49,0.22,0.006,0.151,14.25,1.37,0.003,40.82,2.16,0.06,0.46,0.05,No
0.07,8.77,0.05,0.06,0.07,0.23,0.05,1.22,1.06,0.27,0.008,0.103,4.46,2.39,0.007,0.62,3.56,0.01,0,0.07,No
3.13,0.25,0.02,3.58,0.002,0.81,0.83,0.3,1.24,0.51,0.51,0.098,10.9,1.2,0.003,18.64,1.32,0.04,0.02,0.05,Yes
1.54,1.77,0.03,1.52,0.002,4.54,0.16,0.78,0.05,0,0,0.19,9.75,1.54,0.003,11.83,4.26,0.05,0.34,0.06,yes
0.01,22.32,0.01,0.14,0.05,0.21,0.07,0.4,0.88,0,0.59,0.118,6.73,0.96,0.003,0.4,0.47,0.02,0.06,0.06,No
0.05,23.99,0.01,0.57,0.008,2.69,0.24,1.14,1.16,0,0,0.114,0.74,1.43,0.005,13.74,4.16,0.05,0.49,0.06,yes
0.05,24.02,0.01,0.25,0.09,0.4,0,0.89,1.41,0.74,0.74,0.119,12.38,2.04,0.009,3.98,5.93,0.06,0.02,0.01,No
0.15,17.96,0.05,2.96,0.08,7.08,0.61,0.07,0.48,0.13,0.001,0.095,15.12,1.52,0.002,21.61,4.2,0.09,0.08,0.03,no
0.05,5.34,0.19,3.45,0.03,4.62,0.43,0.08,0.07,0.29,0.002,0.155,12.02,1.26,0.002,39.67,0.02,0.07,0.05,0.01,Yes
0.05,0.22,0.02,1.58,0.07,0.03,0.01,1.45,0.52,0.18,0.003,0.088,0.89,1.93,0.007,0.09,4.93,0.01,0.01,0.01,No
4.44,28.93,0.03,2.84,0.003,5.6,0.37,1.38,0.63,0.97,0.97,0.017,3.83,1.39,0.004,3.3,0,0.04,0.35,0.06,Yes
0.04,20.82,0.1,0.12,0,0.03,0.09,0.01,0.67,0,0.59,0.042,15.34,0.84,0.006,0.16,2.73,0.05,0.02,0.02,No
1.744227287,-0.977613212,0.493839676,2.211887048,0.088223505,0.079046862,135.7369282,1.659435864,1.125328754,0.721145681,0.256074704,0.158747735,12.21429107,0.554082998,0.009060219,15.49771397,4.691061765,0.068285734,0.301072939,0.042914733,No
0.03,13.33,0.05,0.23,0.03,0.08,0.02,0.04,0.55,0,0.58,0.127,2.69,0.41,0.004,5.91,5.94,0.03,0.05,0.01,No
2.69,0.97,0.04,0.36,0.001,0.81,0.05,0.8,0.36,0.64,0.64,0.087,6.88,1.07,0.01,0.33,2.58,0.03,0.06,0.08,Yes
0.26,28.75,0.36,1.87,0.04,1.38,0.65,0.72,0.57,0.37,0.007,0.153,15.94,1.71,0.003,18.22,2.14,0.1,0.49,0.09,No
4.5559578,23.67563445,0.7019352,4.748884236,0.038989053,0.018787105,0.195736529,1.007609205,0.433174807,0.87663163,0.28982565,0.001510976,16.3347458,2.328199332,0.008810502,28.03692358,3478.288553,0.075551779,0.396037869,0.064773185,No
0.07,22.95,0.09,0.23,0.09,0.1,0.07,0.1,0.35,0,0.86,0.132,7.97,0.43,0,0.11,6.61,0.03,0.01,0.01,No
4.93,8.36,0.01,0.38,0.002,3.13,0.57,1.18,0.03,0,0,0.069,0.46,1.65,0.004,56.99,1.73,0.05,0.43,0.04,No
0.09,6.51,0.03,0.98,0,0.24,0.06,0.01,0.83,0,0.001,0.152,13.29,0.96,0.005,3.42,3,0.08,0.01,0.09,no
0.08,11.37,0.13,2.89,0.05,4.26,0.6,0.01,0.03,0.18,0.006,0.061,14.6,1.57,0.003,28.08,5.06,0.09,0.22,0.04,no
0.03,2.01,0.01,0.62,0.09,0.08,0.04,0.08,1.29,0,0.86,0.047,7.52,0.12,0.002,8.21,2.23,0.04,0.04,0.02,No
0.533205573,27.11760394,0.199045549,3.433865211,0.115446996,8.061431089,0.230782753,1.913923012,0.626752879,0.854875699,0.939207528,0.05660733,6888.145655,0.20474425,0.009979071,19.07865307,1.819540486,0.002985789,0.08690318,0.047574797,No
0.02,27.46,0.03,0.89,0.01,0.37,0.09,0.01,0.78,0.54,0.54,0.035,8.83,1.1,0.001,6.7,0.06,0.07,0.04,0.05,No
1.6,11.2,0.2,3.41,0.12,7.76,0.03,0.1,1.38,0.26,0.005,0.033,8.02,1.94,0.007,11.71,2.42,0.09,0.26,0.02,No
0.01,22.42,0.09,0.94,0.01,0.57,0.08,1.64,1.06,0.07,0.001,0.147,7.5,1.76,0.002,4.45,3.93,0.03,0.02,0.07,No
0.04,4.63,0.04,0.21,0.07,0.11,0.07,1.49,1.05,0.57,0.57,0.196,6.85,0.66,0.003,4.01,0.16,0.01,0.02,0.08,No
0.02,21.72,0.04,1.36,0.1,0.21,0.07,0.93,0.2,0,0.51,0.105,6.42,0.44,0.002,0.32,0.9,0.04,0,0.05,No
1.45,2.24,0.66,2.63,0.01,4.45,0.02,0.48,0.05,0.22,0.009,0.169,18.64,1.12,0.01,40.73,4.27,0.09,0.18,0.03,No
0.06,5.27,0.08,0.62,0.08,0.08,0.02,1.11,0.07,0.29,0.002,0.155,12.35,0.86,0.002,2.6,1,0.07,0.05,0.01,No
3.47,6.99,0.03,1.43,0.007,5.98,0.36,1.95,1.48,0,0,0.183,3.84,1.67,0.005,43.75,7.7,0.06,0.44,0.08,Yes
0.03,12.39,0.04,2.43,0.02,0.07,0.06,0.73,0.68,0,0.006,0.053,18.32,0.37,0.008,2.2,0.64,0.1,0.07,0.04,No
0.01,10.37,0.07,0.52,0.01,0.06,0.09,0.08,0.39,0.05,0.004,0.125,2.31,0.06,0.003,0.05,0.56,0.05,0.01,0.02,No
0.06,18.71,0,0.25,0.08,0.06,0.02,1.85,1.43,-0.68,0.68,0.089,4.94,0.34,0.004,0.05,1.85,0.03,0.02,0.04,no
4.062247238,18.19768189,0.694125161,3.354002121,0.018507013,4.028681464,0.374583232,0.338279459,0.988335455,0.922673132,0.854819709,,14.96454686,2.677045595,0.009624703,39.55302256,5.709193708,0.068974684,0.399679993,0.082879528,Yes
0.07,0.09,0.09,1.71,0.1,0.03,0.04,0.55,0.96,0.21,0.004,0.062,15.31,1.94,0.003,0.09,0.17,0.03,0.09,0.04,No
0,19.69,0.48,3.03,0.08,2.23,0.82,0.04,0.69,0.77,0.77,0.052,9.5,1.95,0.002,5.2,6.6,0.01,0.03,0.04,No
0.39,23.54,0.001,2.29,0.007,7.06,0.4,1.19,0.52,0,0,0.057,13.75,1.41,0.005,52.36,3.1,0.07,0.31,0.08,No
0.03,20.35,0.02,2.55,0.03,0.03,0.05,0.07,1.45,0,0.007,0.039,0.55,0.13,0.005,0.4,3.51,0.06,0.03,0.03,No
0.07,20.81,0.04,2.8,0.004,7.7,0.82,0.44,1.2,0.77,0.77,0.112,10.09,1.34,0.001,11,1.53,0.01,0.27,0.06,No
0.15,24.16,0.04,3.44,0.004,1.88,0.15,0.82,0.1,0.79,0.79,0.044,14.21,1.72,0.005,25.68,7.56,0.04,0.33,0.03,No
0.03,29.02,0.03,1.21,0.003,6.14,0.36,1.18,1.1,0.38,0.005,0.044,6.87,1.45,0.006,16.61,2.27,0.06,0.24,0,no
0.07,3.98,0.56,1.54,0.04,1.87,0.27,0.6,0.07,0.79,0.79,0.164,1.56,1.21,0.01,45.46,3.44,0.06,0.44,0.04,No
2.15,7.51,0.98,2.25,0.12,4.82,0.49,0.2,1.15,0,0.61,0.133,8.1,1.94,0,22.98,3.19,0.03,0.24,0.02,no
2.26,4.74,0.02,3.51,0.003,0.19,0.65,1.47,0.21,0.33,0.005,0.106,2.73,1.22,0.001,31.36,0.06,0.06,0.04,0.05,yes
0.08,24.54,0.06,0.64,0.09,0,0.05,0,0.31,0,0,0.102,1.23,0.2,0.001,3.9,3.37,0.02,0.05,0.03,No
0.06,12.55,0.03,0.23,0.06,0.08,0.01,1.58,1.21,0,0,0.104,4.73,1.67,0.009,4.05,0.94,0.1,0.04,0.01,No
0.05,29.28,0.06,0.4,0.03,0.07,0.02,1.05,0.81,0,0.005,0.066,4.62,0.9,0,2.08,1.8,0.07,0.09,0.02,Yes
0.02,3.81,0.88,3.44,0.01,5.37,0.84,0.08,1.03,0.4,0.001,0.145,5.51,1.19,0.002,43.33,0.53,0.05,0.13,0.03,No
2.15,3.63,0.91,3.5,0.1,4.33,0.78,1.18,1.41,0.63,0.63,0.128,9.96,1.62,0.01,37.93,2.77,0.02,0.05,0.06,no
0.05,28.38,0.04,1.25,0.006,5.09,0.05,1.33,1.29,0.43,0.006,0.108,9.01,1.84,0.004,23.76,2.12,0.07,0.07,0.01,Yes
0.04,1.03,0.02,0.42,0.04,0.19,0.06,1.99,0.48,0.33,0.001,0.05,17.88,1.28,0,1.94,3.24,0.09,0,0,No
0.04,24.23,0.39,0.3,0.05,2.77,0.69,0.57,0.61,0.13,0.001,0.117,7.51,1.4,0.003,27.38,2.41,0.02,0.06,0.02,Yes
0.06,14.02,0.01,1,0.08,0.12,0.01,0.16,1.01,0,0.76,0.168,17.99,0.98,0.009,6.23,3.76,0.07,0.05,0,No
0.05,0.37,0.1,0.07,0.03,0.45,0.01,0.03,1.05,0,0.003,0.076,11.5,0.6,0.01,0.77,2.72,0.07,0.09,0.05,No
0.05,19.81,0.04,0.35,0.03,0.35,0.03,0.61,1.26,-0.42,0.005,0.162,1.26,0.55,0.008,0.64,0.7,0.05,0.08,0.05,No
0.02,16.97,0.04,0.22,0.08,0.14,0.1,1.55,0.14,0,0,0.041,2.93,1.82,0.008,2.37,2.54,0.01,0,0.02,No
0.02,26.21,0.04,1.29,0.07,0.39,0.08,1.65,0.5,0.09,0.006,0.18,3.63,1.39,0.001,10.35,1.14,0.08,0.09,0.07,No
0.26,12.48,0.88,0.84,0.01,5.61,0.7,0.04,0.14,0.57,0.57,0.001,5.91,2.29,0,38.31,5.76,0.06,0.1,0.07,No
0.03,1.81,0.93,0.9,0.03,4.66,0.54,0.02,0.33,0.58,0.58,0.113,8.5,1.72,0.01,25.92,1.84,0.02,0.11,0,No
1.53,0.25,0.96,2.85,0.06,6.12,0.85,1.4,0.44,0.07,0.007,0.15,10.66,1.24,0.005,38.93,4.51,0.02,0.18,0.08,No
0.09,22.57,0.02,2.95,0.005,1.39,0.68,0.77,0.49,0.11,0.003,0.075,18.75,1.44,0.004,14.49,7.3,0.08,0.04,0.04,No
0.09,11.2,0.62,3.3,0.02,7.71,0.03,0.05,1.38,0.26,0.005,0.033,7.54,2.48,0.007,11.43,2.42,0.09,0.26,0.02,No
0.09,23.4,0.07,0.86,0.03,0.67,0.06,1.97,0.12,0.52,0.52,0.121,10.85,1.09,0.002,1.42,4.94,0.08,0.01,0.01,No
2.02,17.13,0.66,3.11,0.12,3.7,0.2,0.12,0.13,0.94,0.94,0.049,6.06,2.73,0.002,31.93,4.64,0.04,0.05,0.02,yes
1.8,0.59,0.1,4.06,0.13,1.63,0.86,0.26,0.59,0.61,0.61,0.008,13.33,1.95,0.001,57.2,6.26,0.08,0.2,0.06,No
0.01,22.12,0.03,0.68,0.09,0.05,0.05,0.08,1.23,0,0.56,0.049,18.67,0.18,0.007,0.91,0.2,0.06,0.05,0,no
2505.306151,3.710838006,0.122804697,1.83473388,0.047041274,1.290479856,0.523817831,0.418941196,0.462860885,0.472895186,0.546423549,0.197815448,19.01679095,0.494541311,0.003522142,22.83041473,1.451802986,0.07066611,0.380807899,0.025438208,No
0.07,20.8,0.05,0.24,0.08,0.01,0.07,1.2,1.31,0,0,0.027,19.27,1.58,0.002,6.77,4.2,0.04,0.02,0.08,No
0.04,2.07,0.05,2.01,0.01,0.26,0.05,1.17,1.09,0.46,0.008,0.089,13.93,1.65,0.004,2.47,0.2,0.03,0.1,0.08,No
0.05,9.02,0.04,3.98,0.002,0.22,0.09,0.54,0.14,0.27,0.004,0.069,8.43,1.84,0.007,21.79,2.91,0.08,0.43,0.09,No
0.05,13.8,0.03,1.56,0.07,0.04,0.09,0.04,1.43,0,0.84,0.081,11.15,0.92,0.004,6.81,1.86,0.08,0.03,0.07,No
4.39,18.91,0.04,0.73,0.003,2.92,0.41,1.26,1.04,0,0,0.2,16.09,1.23,0.005,4.79,4.52,0.06,0.45,0.05,Yes
0.07,9.54,0.04,1.72,0.005,6.89,0.56,1.15,0.77,0.77,0.77,0.019,8.61,1.93,0,31.13,1.95,0.03,0.32,0,No
0.06,5.54,0.09,0.5,0.07,0.06,0.03,0.08,1.04,0,0,0.2,17.08,1.37,0.005,5.08,4.52,0.06,0.09,0.05,No
2.83,26.13,0.64,3,0.08,3.14,0.32,1.87,1.16,0,0.009,0.001,12.7,1.82,0.005,58.03,6.05,0.07,0.36,0.08,No
0.06,15.91,0.04,1.85,0.05,0.21,0.07,1.86,1.05,0.58,0.58,0.006,6.47,1.45,0.003,4.47,0.06,0.04,0.04,0.01,No
1.82,0.8,0.04,1.77,0.001,3.23,0.56,1.78,1.27,0.15,0.002,0.163,18.18,1.12,0.006,37.41,3.61,0.1,0.25,0.04,Yes
0.01,9.22,0.07,0.36,0.03,0.02,0.03,1.03,0.99,0.43,0.006,0.132,8.47,1.56,0.006,2.27,3.27,0.02,0.02,0.02,No
0.04,9.85,0,0.68,0.01,0.06,0.09,0.19,1.18,0.71,0.71,0.162,7.4,0.01,0.001,2.26,0.03,0.07,0.07,0.03,no
0.24,13.81,0.01,0.43,0.007,4.84,0.24,0.69,0.45,0.03,0.005,0.049,8.32,1.96,0,27.6,0.41,0.09,0.39,0.04,No
2.59,26.93,0.99,1.95,0.12,4.89,0.18,1.93,0.78,0,0.55,0.17,18.42,2.01,0.003,16.4,4.82,0.04,0.15,0.01,no
3.91,10.92,0.93,4.29,0.1,4.05,0.14,1.04,1.39,0,0,0.176,4.13,1.26,0.008,51.09,6.42,0.03,0.43,0.05,no
0.19,6.42,0.72,4.48,0.03,6.7,0.72,0.04,1.37,0.84,0.84,0.032,5.34,1.56,0.007,23.36,1.16,0.07,0.01,0,Yes
0.02,8.02,0.31,1.12,0.11,3.67,0.65,1.51,1.46,0.58,0.58,0.061,9.44,1.52,0.004,34.89,1.74,0.03,0.01,0.06,No
0.1,10.95,0.08,1.11,0.02,0.28,0.01,1.35,1.33,0.21,0.007,0.151,10.29,1.67,0.009,10.36,4.18,0.08,0.05,0.01,No
0.05,11.46,0.06,0.6,0.09,0.24,0,1.5,0.68,0,0.8,0.193,11.19,0.79,0.006,1.8,3.44,0.1,0.03,0.04,No
0.07,0.18,0.05,0.49,0.04,0.11,0.03,1.86,0.42,0.15,0.003,0.115,6.16,2.07,0.005,4.34,0.58,0.06,0.03,0.06,No
3.12,18.12,0.03,3.98,0.006,1.87,0.07,0.66,0.04,0.32,0.002,0.028,8.02,1.07,0.002,40.27,1.16,0,0.35,0.02,Yes
,23.29441087,0.711312158,0.415421364,0.12255838,2.6962177,0.66932005,0.735748519,0.125432734,0.644291893,0.800110155,0.194007714,13.34877052,0.09352273,0.001927022,22.85887127,5.973071983,0.060810286,0.497947493,0.048557136,No
1.203499845,26.90342859,1.016951449,1944.530771,0.026207628,4.896888066,0.157626947,0.05916078,0.565402602,0.722227936,0.958761177,0.169910532,10.00386271,2.313775952,0.000976986,10.54864211,3.929179225,0.059491385,0.324978907,0.053613675,No
0.02,17.24,0.01,0.83,0.02,0.07,0.08,0.08,0.26,0,0.72,0.034,17.27,0.71,0.004,2.02,0.51,0.04,0.06,0.06,No
0.08,23.71,0.05,0.4,0.02,0.3,0,0.06,0.63,0,0.59,0.146,2.27,0.78,0.008,0.13,0.31,0.07,0.01,0.07,No
0.04,19.53,0.01,2.47,0.08,0.23,0.08,1.16,0.4,0,0.002,0.09,6.18,1.78,0.01,3.84,4.42,0.1,0.03,0.04,No
2.2,8.07,0.04,1.37,0.006,0.76,0.85,0.39,1.47,0.58,0.58,0.154,2.3,1.79,0.002,25.43,0.59,0,0.33,0.04,Yes
0.09,2.12,0.05,0.37,0.09,0.07,0.05,0.09,0.53,0,0,0.188,5.3,1.82,0.009,2.5,7.9,0.07,0.02,0.08,No
0.3,1.38,0.03,3.14,0.002,2.73,0.39,1.26,0.13,0.93,0.93,0.165,4,1.01,0,38.53,0.16,0.07,0.27,0.01,No
1.93,26.65,0.001,0.79,0.009,4.99,0.67,1.99,0.08,0.1,0.008,0.172,16.74,1.98,0.001,16.21,0.01,0.08,0.02,0.02,Yes
0.05,11.77,0.03,4.2,0.02,7.42,0.27,0.02,0.23,0.18,0.007,0.001,16.93,1.6,0.003,18.74,4.98,0.07,0.47,0.07,No
0.03,26.45,0.19,3.81,0.05,8.04,0.37,0.04,0.19,0.9,0.9,0.001,5.08,1.4,0.007,58.78,6.79,0.02,0.04,0.06,No
0.06,11.6,0.02,0.07,0.05,0.02,0.04,1.17,0.82,0.62,0.62,0.177,14.8,1.03,0.001,0.03,5.88,0.07,0.03,0.07,No
0.14,14.15,0.42,2.43,0,7.49,0.5,0.18,0.16,0,0.51,0.173,7.78,1.85,0.006,12.64,5.21,0.08,0.28,0.07,No
0.15,17.59,0.04,2.61,0.001,1.16,0.71,0.54,1.41,0.99,0.99,0.113,9.19,1.34,0.004,40.72,2.18,0.04,0.24,0.06,No
0.07,18.43,0.92,2.62,0.12,2.03,0.88,0.03,1.49,0.58,0.58,0.05,12.47,1.1,0.003,46.71,1.91,0.08,0.29,0.06,no
0.04,2.49,0.02,0.49,0.06,0.06,0.04,0.87,1.14,0,0.79,0.102,5.81,0.98,0.006,9.99,0.61,0.1,0.03,0.03,No
0.06,27.03,0.01,1.17,0.002,4.52,0.18,1.93,0.78,0.55,0.55,0.17,18.01,1.51,0.003,4.32,4.82,0.04,0.15,0.01,No
0.12,28.83,0.04,0.18,0.006,0.1,0.31,0.46,1.4,0.41,0.008,0.108,5.36,1.91,0.003,8,3.52,0.02,0.27,0.08,No
0.36,17.7,0.001,3.35,0.001,1.4,0.29,1.38,1.48,0.67,0.67,0.08,17.96,1.98,0.002,28.45,3.93,0.07,0.31,0.08,No
0.02,29.18,0.01,3.65,0.003,3.33,0.67,1.5,0.48,0.65,0.65,0.125,14.07,1.67,0,11.27,6.85,0.06,0.11,0.06,No
3.28,24.12,0.05,3.59,0.006,5.42,0.31,1.53,0.33,0,0,0.164,6.92,1.53,0.006,0.13,4.62,0.05,0.07,0.06,Yes
0.07,20.12,0.09,0.41,0.04,0.37,0.08,0.06,0.07,0,0.78,0.196,10.17,0.04,0.005,1,0.44,0.07,0.03,0.03,No
0.24,22.74,0.55,0.43,0.03,1.6,0.54,1.21,1.33,0.55,0.55,0.116,12.96,1.74,0.009,11.37,0.46,0.03,0,0.03,Yes
0.06,1.7,0.05,0.17,0.06,0.23,0.09,0.55,0.96,0.21,0.004,0.062,14.69,1.8,0.003,3.07,0.83,0.03,0.04,0.04,no
0.27,7.11,0.04,2.04,0.006,5.85,0.75,1.44,0.58,0.21,0.006,0.066,0.6,1.27,0.003,26.57,3.28,0.05,0.15,0.02,No
0.09,23.7,0.01,0.9,0.05,0.09,0.09,0.09,1.47,0.14,0,0.065,18.37,1.3,0.009,4.64,0.43,0.04,0.08,0.06,No
1.025389678,9.352602606,1.031617021,3.212876349,0.000834833,0.781090402,0.699905424,1.356143736,0.002405627,0.858493116,0.313421607,0.037603324,13.06036914,2.640694285,0.005385436,26074.80284,5.316004887,0.030135473,0.246091494,0.046485023,No
0.02,26.66,0,1.13,0.06,0.02,0.01,0.06,0.89,0,0.84,0.179,8.87,0.3,0.007,2.93,1.41,0.07,0.01,0.03,no
0.04,6.02,0.02,0.94,0.05,0.49,0.05,0.73,0.64,0,0,0.089,18.53,2.05,0.006,7.59,0.39,0.04,0.08,0.06,No
0.08,0.4,0,0.82,0.08,0.15,0.1,1.92,1.2,0.32,0.003,0.082,18.91,1.73,0.008,2.88,0.95,0.02,0.04,0.08,No
0.07,2.64,0.01,0.12,0.09,0.18,0,0.49,1.38,0.31,0.009,0.115,18.41,2.09,0.005,3.42,0.19,0.08,0.1,0.08,No
0.01,13.89,0.1,0.96,0.06,0.17,0.05,0.1,0.13,0,0.59,0.086,10.12,0.16,0.009,6.28,0.11,0.06,0.09,0.07,No
3.9,1.43,0.48,1.9,0.08,4.35,0.41,0.85,0.82,0,0.9,0.154,14.38,1.85,0.009,2,4.47,0.03,0.19,0,No
0.02,9.14,0.09,0.75,0.04,0.43,0.06,0.37,0.95,0.33,0.006,0.072,2.98,1.95,0.002,2.55,0.28,0.02,0.01,0.02,No
0.1,3.72,0.09,1.66,0.07,0.05,0.05,0.05,0.14,0,0.008,0.155,5.88,0.75,0.01,5.84,0.33,0.02,0.09,0.02,No
0.02,8.79,0.73,2.76,0.02,0.6,0.46,0.05,0.01,0.92,0.92,0.101,15.97,1.36,0.007,4.87,6,0.01,0.01,0.04,No
2.71,22.74,0.29,3.04,0.02,3.36,0.79,1.57,0.66,0,0,0.071,14.49,1.81,0.008,34.71,3.32,0.05,0.32,0.06,No
0.06,4.28,0.04,0,0.01,0.08,0.04,0.18,0.37,0.03,0.008,0.081,11.14,0.86,0.007,1.08,0.98,0.03,0.04,0.03,No
0.08,14.84,0.38,2.64,0.09,1.64,0.02,0.39,0.33,0.83,0.83,0.079,15.19,1.62,0.004,56.22,4.18,0.08,0.18,0.08,No
0.07,12.74,0.09,0.65,0.01,0.05,0,1.88,0.4,0,0.004,0.085,12.58,0.17,0.008,6.94,3.11,0.1,0.07,0.05,No
1.1,13.24,0.43,2.33,0.12,1.52,0.04,1.11,1.19,0,0,0.1,3.45,1.78,0.001,33.75,3.52,0.04,0.42,0.02,no
0.35,23.18,0.36,3.4,0.08,6.54,0.39,0.02,0.67,0.68,0.68,0.105,5.53,1.42,0.003,47.78,6.25,0.04,0.18,0.01,No
4.98,24.62,0.62,3.84,0.07,7.79,0.21,1.56,1.02,0.04,0.001,0.075,2.43,1.86,0,7.05,1.98,0.03,0.47,0.06,No
0.942654397,26.06930195,0.261715502,1.422063129,0.024431681,2.171714916,0.038777723,0.642050951,0.177423319,0.962555829,0.668444061,0.082100147,9.362387704,0.949949303,,36.89317747,4.595227093,0.021146404,0.481382695,0.042337067,No
0.04,21.39,0.1,0.89,0.04,0.01,0.02,1.65,0.03,0.17,0.001,0.067,6.49,0.99,0.001,3.53,0.72,0.03,0.09,0,No
0.04,2.52,0.02,0.98,0.07,0.25,0.06,0.87,1.14,0.79,0.79,0.102,4.87,1.53,0.006,4.38,2.38,0.1,0.08,0.03,No
0.62,12.02,0.69,2.32,0.02,7.24,0.63,0.29,1.43,0,0.75,0.166,13.99,1.91,0.006,30.33,6.81,0.08,0.49,0.07,No
0.48,10.45,0.47,1.88,0.04,6.81,0.37,1.84,0.22,0.13,0.004,0.035,5.43,1.21,0.002,20.37,7.54,0,0.47,0.06,No
0.05,15.28,0.03,0.14,0.06,0.04,0.1,0.79,0.59,0.49,0.007,0.024,3.89,1.95,0.002,2.45,0.92,0.06,0.09,0.09,No
1.95,28.75,0.25,4.02,0.1,5.25,0.22,0.51,0.07,0,0.006,0.075,8.08,1.47,0.001,48.89,3.74,0.06,0.27,0.01,No
0.05,18.15,0.02,0.92,0.004,3.76,0.31,1.6,0.52,0.51,0.51,0.125,9.29,1.43,0.002,36.76,2.38,0.04,0.31,0.01,No
4.07,12.35,0.03,1.92,0.001,3.65,0.33,0.48,1.36,0.73,0.73,0.164,14.61,1.22,0.008,52.9,0.93,0.06,0.12,0.02,No
1.51,9.1,0.03,1.94,0.001,7.54,0.76,0.27,1.42,0,0,0.107,14.33,1.95,0.002,19.46,3.91,0.08,0.13,0.04,Yes
0.02,21.16,0.01,3.31,0.002,5.28,0.68,0.66,0.9,0.65,0.65,0.1,2.01,1.93,0.003,32.26,3.21,0.08,0.27,0.05,No
0.01,28.1,0.03,1.11,0.02,0.01,0.09,0.04,0.19,0,0.92,0.097,10.55,0.31,0.001,1.95,0.25,0.07,0.08,0.01,No
0,6.95,0.87,2.93,0.09,7.44,0.19,0.06,0.64,0.46,0.002,0.074,8.15,1.8,0.002,12.31,6.56,0.07,0.12,0.05,No
0.05,9.89,0.03,0.77,0,0.07,0.05,0.08,0.65,0,0.92,0.105,2.84,0.86,0.008,6.94,1.24,0.09,0.1,0.07,no
0.04,15.89,0.03,1.86,0.08,0.19,0.02,0.61,0.35,0,0,0.132,8.39,2.93,0,2.23,5.57,0.03,0.07,0.01,No
0.08,14.1,0.02,0.16,0.02,0.05,0.08,0.08,0.04,0,0.007,0.074,16.31,0.53,0.008,0.32,3.96,0.09,0.03,0,No
0.02,22.58,0.68,0.79,0.11,1.72,0.67,0.09,0.59,0.75,0.75,0.001,4.18,1.41,0.01,25.26,1.03,0.02,0.02,0.06,no
0.910557336,17537.79673,0.637908986,1.846867433,0.123107401,5.707268705,0.054943097,0.784669009,0.536902688,0.469598714,0.988891324,0.096776833,3.096429586,2.769258737,3.97E-05,10.2792265,5.888055861,0.075361121,0.493298854,0.08342549,No
0.1,25.75,0.08,0.05,0.07,0.41,0.09,1.75,0.19,0,0.9,0.045,4.57,0.16,0.007,4.46,0.89,0.02,0.03,0.06,No
0.28,23.09,0.83,2.89,0.05,5.1,0.76,1.85,1.24,0.75,0.75,0.124,2.46,1.18,0.008,0.98,3.19,0.08,0.37,0.06,No
3.04,21.58,0.92,3.55,0.03,0.88,0.72,0.55,0.19,0,0,0.089,0.52,1.32,0.004,33.04,6.83,0.01,0.25,0.03,No
1.42,16.26,0.67,1.31,0.04,5.59,0.43,0.1,1.08,0,0.99,0.002,18.58,2.11,0.003,55.58,1.75,0.04,0.13,0.01,No
0.02,27.25,0.37,1.21,0.03,7.81,0.65,0.07,0.84,0.33,0.005,0.001,11.69,1.5,0.001,27.33,2.39,0.05,0.26,0.05,No
0.04,28.9,0.04,1.11,0.008,0.4,0.37,0.77,0.46,0.19,0.001,0.059,13.37,1.68,0.005,15.8,0.73,0.01,0.42,0.03,No
