@relation waterQuality

@attribute aluminium numeric
@attribute ammonia numeric
@attribute arsenic numeric
@attribute barium numeric
@attribute cadmium numeric
@attribute chloramine numeric
@attribute chromium numeric
@attribute copper numeric
@attribute flouride numeric
@attribute bacteria numeric
@attribute viruses numeric
@attribute lead numeric
@attribute nitrates numeric
@attribute nitrites numeric
@attribute mercury numeric
@attribute perchlorate numeric
@attribute radium numeric
@attribute selenium numeric
@attribute silver numeric
@attribute uranium numeric
@attribute is_safe {No,no,Yes,yes,Unknown}

@data
3.247148,17.546786,908.325642,2.420884,0.064779,2.79501,0.569689,1.840546,1.469827,0.844669,0.36984,0.106786,6.408783,0.55356,0.008011,9.65948,7.438166,0.064036,0.457903,0.026003,Yes
0.08,13.69,0.02,0.83,0.003,7.24,0.33,0.97,1.31,0.76,0.76,0.088,9.49,1.1,0.01,43.93,7.38,0.1,0.35,0.06,No
0.04,26.11,0.7,0.82,0.08,6.43,0.73,0.04,0.29,0.58,0.58,0.001,8.68,2.1,0.007,1.18,7.52,0.06,0.26,0.02,No
0.04,24.02,0.06,0.02,0.08,0.5,0.09,1.81,0,0,0.003,0.12,1.8,1.34,0.008,9.14,0.04,0.03,0.09,0.01,no
0.03,0.08,0.03,1.13,0.09,0.05,0.09,0.07,1.32,0,0.99,0.063,16.95,0.93,0.003,0.55,0.53,0.07,0.03,0,No
4.37,20.54,0.68,3.28,0.05,7.43,0.61,1.23,1.44,0,0,0.012,9.54,2.43,0.004,56.52,3.22,0.07,0.18,0.08,No
0.07,9.65,0.04,0.38,0.02,0.55,0.02,0.06,0.03,0.1,0.001,0.137,13.43,0.73,0.001,5.15,0.98,0,0.04,0.05,No
0.06,5.23,0.1,0.64,0.1,0.03,0.02,1.84,1.48,0.13,0.005,0.135,18.99,1.85,0.002,1.13,0.98,0,0,0.08,No
4.9,11.33,0.01,1.6,0.03,6.95,0.87,0.92,1.2,0,0.002,0.01,19.13,2.07,0.002,23.68,4.58,0.01,0.2,0.04,No
0.02,28.37,0.04,0.71,0.09,0.13,0.09,0.05,1.28,0,0.77,0.144,2.06,0.16,0.002,2.36,0.34,0.02,0.05,0.07,No
2.25,12.28,0.02,2.16,0.002,4.89,0.36,0.34,0.14,0.06,0.004,0.086,14.33,1.07,0,34.47,3.75,0.01,0.02,0.06,Yes
1.48,0.35,0.04,2.16,0.005,6.06,0.85,1.4,0.44,0,0,0.15,10.3,1.17,0.005,58.17,4.51,0.02,0.18,0.08,No
0.06,21.14,0.02,0.48,0.09,0.02,0.02,0.01,1.17,0,0.004,0.135,11.41,0.28,0.009,4.55,4.99,0.06,0.05,0,No
0.07,24.86,0.001,3.14,0.008,4.36,0.84,0.4,0.71,0.2,0.008,0.022,3.1,1.96,0.009,33.11,1.12,0.09,0.45,0.02,no
0.29,14.35,0.47,1.15,0.09,2.63,0.73,1.45,0.65,0,0.57,0.19,7.22,2.24,0.009,9.35,0.43,0.03,0.39,0.09,No
0.23,5.42,0.21,1.33,0,4.19,0.54,0.04,0.6,0.39,0.009,0.001,3.31,1.51,0.002,52.38,7.42,0.05,0.1,0.08,No
0,8.3,0.05,0.79,0.09,0.2,0.06,0.04,0.36,0,0.002,0.06,0.01,0.17,0.003,4.67,0.05,0.04,0,0.06,No
0.07,6.1,0.09,0.74,0.06,0.02,0.04,1.52,0.53,0.62,0.62,0.188,5.05,1.58,0.009,1.54,6.06,0.07,0,0.08,No
0.78,16.88,0.21,2.12,0.12,5.44,0.16,0.88,0.12,0.87,0.87,0.143,14.4,2.32,0.009,0.8,2.74,0.07,0.24,0.02,No
0.05,1.71,0,0.36,0.05,0.06,0.08,0.1,1.47,0.9,0.9,0.097,3.18,0.68,0.003,11.7,5.67,0.01,0.05,0.01,No
0.06,4.59,0.15,0.66,0.06,1.88,0.69,1.49,0.75,0.66,0.66,0.099,10.35,1.87,0.007,10.87,6.53,0.02,0.07,0.09,No
0,2.25,0,0.4,0.03,0.05,0.08,1.75,1.28,0.23,0.008,0.177,16.44,1.24,0.003,8.3,3.2,0.01,0,0.08,No
0.04,11.36,0.03,0.49,0.08,0.12,0.1,0.05,1.2,0,0.002,0.01,18.55,0.36,0.002,4.29,1.7,0.01,0.08,0.04,No
0.08,28.73,0,0.18,0.01,0.04,0.01,0.02,0.51,0,0.71,0.141,12.04,0.97,0.006,0.11,0.25,0.05,0.06,0.03,No
0.01,17.76,0,0.56,0.09,0.02,0.02,0.66,0.04,0.32,0.002,0.028,8.02,1.07,0.002,5.25,0.15,0,0.04,0.02,No
0.07,13.86,0.03,0.43,0.01,0.01,0.01,1.77,0.62,0.14,0.006,0.137,15.64,1.28,0.004,14.03,2.68,0.01,0,0.05,No
0.1,23.48,0.03,0.1,0.03,0.18,0.1,0.02,0.28,0,0,0.059,9.99,1.92,0.006,8.88,2.08,0.06,0.04,0.08,no
0.05,26.2,0.81,1.3,0.11,1.05,0.53,0.05,0.88,0.93,0.93,0.076,15.42,1.08,0.009,52.77,6.6,0.05,0.34,0.05,No
0.02,11.92,0.05,3.2,0.006,7.37,0.46,1.43,1.49,0.58,0.58,0.16,6.03,1.25,0,33.02,6.74,0,0.42,0,No
0.09,22.38,0.06,1.46,0.01,0.03,0.05,0.08,0.09,0,0.003,0.166,16.54,0.04,0.009,4.62,0.57,0.01,0.04,0.09,No
0.02,7.12,0.04,0.39,0.08,0.01,0.08,0.06,0.95,0,0,0.072,3.63,1.97,0.002,5.31,4.53,0.02,0.07,0.02,No
0,18.34,0.03,0.37,0.05,0.17,0.08,1.84,0.75,0.92,0.92,0.142,7.14,1.36,0.004,9.33,3.23,0.02,0.08,0.09,No
0.02,17.58,0.03,3.59,0.006,0.08,0.72,0.72,1.32,0.99,0.99,0.087,2.5,1.44,0.003,31.84,3.03,0.08,0.39,0.03,No
0.02,28.27,0.09,0.98,0.04,0.35,0.1,0.7,1.42,0.97,0.97,0.196,6.12,0.62,0.003,2.83,1.83,0.1,0.01,0.01,no
0.41,14.52,0.02,0.77,0.005,0.6,0.8,1.94,1.31,0.69,0.69,0.194,15.32,1.54,0.004,6.86,1.79,0.06,0.42,0.01,Yes
0.09,26.46,0.02,0.91,0.09,0.53,0.05,1.02,1.24,0.44,0.001,0.197,11.14,1.55,0.002,1.7,2.62,0.08,0.02,0.09,No
0.02,13.86,0.04,0.86,0.1,0.09,0.09,1.6,0.15,0,0.91,0.01,14.63,0.56,0.006,6.23,0.11,0.04,0.09,0,No
0.21,6.21,0.87,2.99,0.05,5.86,0.01,0.98,0.33,0.49,0.007,0.062,5.87,1.2,0.004,35.94,0.06,0.03,0.36,0.03,No
1.35,12.25,0.001,1.81,0.007,2.74,0.04,0.4,1.16,0.87,0.87,0.126,17.99,1.12,0.008,49.18,7.15,0.03,0.18,0.08,No
0.09,2.97,0.09,0.32,0.02,0.18,0.06,1.83,0.79,0.7,0.7,0.122,1.58,1.59,0.01,0.1,0.47,0.09,0.03,0,No
2.29,9.46,0.1,1.11,0.02,5.99,0.64,0.02,1.05,0.56,0.56,0.174,13.18,1.9,0.006,12.23,4.39,0.06,0.34,0.07,No
0,13.84,0.02,1.33,0.008,6.44,0.45,0.56,0.8,0.29,0.001,0.186,2.84,1.37,0,29.98,7.36,0.08,0.09,0.08,No
3.02,5.8,0.6,1.58,0.12,3.8,0.62,1.33,0.58,0,0.002,0.168,18.24,2.43,0.008,39.05,2.28,0.05,0.28,0.05,no
2.95,1.56,0.11,3.77,0.05,4.65,0.37,1.39,1.19,0,0,0.194,1.37,1.42,0.009,5.04,7.6,0.08,0.48,0.02,No
0.04,17.57,0.02,0.99,0.04,0.03,0,0,1.39,0,0.002,0.108,4.13,0.57,0.002,5.91,0.16,0.01,0.04,0.04,No
0.05,18.61,0.03,1.47,0.007,4.1,0.11,1.8,1.39,0.31,0.005,0.175,17.85,1.96,0.002,28.03,0.15,0.05,0.33,0.08,No
0.02,24.87,0.1,0.45,0.06,0.23,0.05,0,1.42,0,0.006,0.182,10.66,0.41,0.005,0.48,1.84,0,0.09,0.05,no
0.39,21.14,0.04,3.72,0.002,4.27,0.52,0.96,1.45,0.44,0.007,0.039,0.55,1.98,0.005,4.27,6.49,0.06,0.33,0.03,No
0.03,19.37,0.04,1.56,0.004,6.29,0.52,1.95,1.16,0.94,0.94,0.047,4.18,1.31,0.008,38.74,4.62,0.03,0.38,0.01,No
0.07,28.3,0.02,2.56,0.03,0.01,0.02,0.02,0.34,0,0.65,0.013,1.48,0.03,0.003,1.28,0.79,0.01,0.01,0.02,No
0.01,0.63,0.02,1.82,0.03,0.27,0.1,1.39,1.19,0.39,0.001,0.194,1.35,1.7,0.009,0.26,1.25,0.08,0.1,0.02,No
0.14,25.93,0.04,3.16,0.007,5.61,0.2,1.58,0.15,0.72,0.72,0.013,8.83,1.22,0.008,8.7,3.22,0.06,0.07,0.09,No
2.33,16.23,0.01,1.78,0.003,2.01,0.51,0.46,0.74,0.48,0.001,0.072,13.2,1.24,0.005,31.59,4.31,0.09,0.28,0.08,Yes
0.1,23.63,0.1,0.79,0.08,0.03,0.06,0.02,1.38,0,0.68,0.198,16.39,0.46,0.008,7.19,1.22,0.06,0.04,0.07,No
0.501789,24.726633,0.89402,1.587478,0.017297,6.178146,?,1.101411,0.711954,0.145563,0.199266,0.026079,17.580471,0.326005,0.003428,45.08521,0.437369,0.09665,0.059783,0.044889,Yes
0.03,1.27,0.02,0.86,0.09,0.12,0.04,0.02,0.28,0.15,0,0.097,8.22,1.49,0.004,6.05,6.35,0.03,0.1,0.08,No
4.69,22.41,0.78,3.29,0.09,6.61,0.41,1.44,0.58,0,0,0.191,10.36,2.22,0.008,22.31,6.53,0.02,0.21,0.08,No
0.04,5.59,0.06,0.4,0,0.37,0.09,0.06,0.24,0,0.001,0.021,11.5,0.68,0.004,1.14,0.24,0.02,0.01,0.05,No
0.03,0.28,0.06,2.37,0.02,0.01,0.09,0.26,0.59,0.61,0.61,0.008,13.28,0.58,0.001,13.98,0.7,0.08,0.1,0.06,No
0.13,6.52,0.04,3.93,0.002,6.6,0.72,0.04,1.37,0.84,0.84,0.032,4.38,1.48,0.007,33.77,1.16,0.07,0.01,0,Yes
0.09,7.16,0.34,0.51,0.11,6.27,0.49,0.1,0.86,0.4,0.003,0.007,15.05,2.71,0.001,2.8,6.28,0.05,0.1,0.05,No
2.39,14.48,0.02,1.14,0.005,0.98,0.23,1.3,0.37,0.98,0.98,0.156,10.15,1.09,0.008,21.22,3.24,0.05,0.44,0,yes
3.049878,24.568317,0.40039,0.290586,0.046538,8.056429,0.124569,1.881734,0.474085,0.566689,0.451677,0.068286,14.230802,1.368073,0.007147,9.20644,?,0.027434,0.496861,0.016657,No
0.31,7.46,0.02,0.93,0.009,0.48,0.77,1.03,0.57,0.71,0.71,0.005,0.92,1.56,0.006,22.24,7.23,0.09,0.2,0,No
1.07,22.83,0.03,2,0.001,3.52,0.05,1.65,0.61,0,0,0.146,16.5,1.4,0.003,41.88,4.9,0.05,0.48,0.06,No
0.07,2.16,0.1,0.3,0.05,0.5,0.05,1.13,0.24,0.59,0.59,0.051,6.34,1.8,0.004,0.13,1.63,0,0.07,0.08,No
0.08,11.97,0.01,2.99,0.08,0.03,0.01,0.63,1.12,0.41,0.002,0.185,7.18,1.08,0.005,3.46,0.58,0.08,0.01,0,No
4.18,14,0.03,0.59,0.002,2.2,0.29,0.99,0.31,0.01,0.007,0.19,10.63,1.28,0.003,5.87,3.41,0.04,0.09,0.04,Yes
4.289807,11.0043,0.666396,2.768318,0.057285,5.522266,0.836243,0.977846,0.093225,0.990513,0.394107,0.102576,15.468397,0.645942,0.005655,42855.47547,5.192681,0.05072,0.396477,0.07142,Yes
4.109105,9.654643,0.344857,2.372164,0.105625,5936.78713,0.260253,1.581537,0.343314,0.563693,0.944486,0.180598,10.136578,0.698837,0.000361,9.458071,5.374238,0.070606,0.159326,0.059767,Yes
2.69,17.63,0.001,0.48,0.001,2.03,0.23,1.37,1.39,0.27,0.002,0.108,4.13,1.9,0.002,46.79,2.56,0.01,0.36,0.04,No
0.07,1.11,0.02,1.9,0.1,0.07,0.1,1.03,0.27,0,0,0.163,6.65,1.69,0.003,1.42,4.24,0.02,0.09,0.01,No
0.28,21.48,0.24,3.86,0.11,3.04,0.25,0.03,1.43,0.51,0.51,0.001,5.95,1.56,0.005,59.22,4.76,0.05,0.4,0.03,No
0.07,1.03,0.04,2.57,0.05,0.2,0.09,0.08,0.79,0,0.73,0.059,4.83,0.98,0.006,3.62,3.31,0.06,0.06,0.05,No
0.09,21.43,0.09,0.17,0.03,0.1,0.06,1.2,1.31,0.91,0.91,0.027,18.96,1.47,0.002,0.32,0.29,0.04,0.04,0.08,No
0.07,5.31,0.06,2.5,0,0.01,0.02,1.84,1.48,0,0.005,0.135,19.83,0.7,0.002,0.09,2.92,0,0.06,0.08,No
0.16,22.84,0.01,2.09,0.005,3.32,0.79,1.57,0.66,0.58,0.58,0.071,13.52,1.58,0.008,30.98,3.32,0.05,0.32,0.06,no
0.09,11.43,0.01,1.04,0.001,6.81,0.87,0.92,1.2,0.2,0.002,0.01,18.55,1.93,0.002,22.43,4.58,0.01,0.2,0.04,No
0.08,16.61,0.66,2.41,0.1,0.52,0.32,1.37,1.46,0.59,0.59,0.141,19.63,2.6,0.01,13.01,7.79,0.02,0.16,0.08,No
0.04,19.06,0.06,0.1,0.09,0.03,0.1,1.38,0.13,0.36,0.002,0.117,18.84,1.2,0.001,6.69,0.58,0.08,0.05,0.01,No
2.89,18.82,0.05,3.77,0.008,5.99,0.54,0.79,0.54,0.2,0.009,0.126,17.56,1.82,0.009,17.54,4.33,0.1,0.05,0.02,Yes
0.09,14.25,0.02,1.53,0.003,7.34,0.5,0.18,0.16,0.51,0.51,0.173,7.23,1.57,0.006,59.19,5.21,0.08,0.28,0.07,No
0.03,5.63,0.01,1.09,0.04,0.25,0.05,0.03,0.89,0,0.78,0.038,1.74,0.17,0.009,4.24,0.98,0.02,0.04,0.06,No
0.16,8.09,0.01,1.03,0.005,4.79,0.04,0.42,0.07,0.32,0,0.015,14.66,1.46,0.004,11.52,6.12,0.03,0.36,0.04,No
0.03,12,0.04,1.97,0.07,0.6,0.05,0.29,1.43,0,0.75,0.166,13.26,0.8,0.006,6.56,1.82,0.08,0.09,0.07,No
0.09,17.11,0.08,0.72,0.08,0.13,0,1.95,0.99,0.05,0.009,0.156,18.78,1.27,0.006,0.09,0.97,0.01,0.02,0.02,no
0.02,15.44,0.04,1.65,0.001,6.64,0.71,1.47,0.15,0.37,0.002,0.085,18.95,1.92,0.001,33.07,3.55,0.05,0.18,0.07,No
0.02,25.45,0.02,0.77,0.09,0.47,0.03,0.05,1.19,0,0.86,0.132,1.2,0.49,0.009,2.67,1.1,0.09,0.02,0.03,No
0.06,9.74,0.95,1.55,0.05,7.25,0.87,0.6,0.03,0.1,0.001,0.137,13.59,2.07,0.001,52.3,0.99,0,0.07,0.05,No
0.65,27.08,0.58,3.46,0.05,5.36,0.42,1.92,1.44,0.13,0.002,0.154,2.37,2.11,0.007,28.7,6.71,0.01,0.46,0.05,No
0.04,12.82,0,0.81,0.05,0.16,0.07,0.01,0.28,0,0,0.113,12.6,1.95,0.005,1.12,1.64,0.1,0.03,0.07,No
0.03,6.04,0.08,0.56,0.05,0.42,0.02,0.29,0.5,0.7,0.7,0.136,19.47,2.06,0.001,4.53,0.97,0.02,0.04,0.02,No
0.01,18.88,0.02,0.99,0.06,0,0.04,1.26,1.04,0.17,0,0.2,16.09,1.23,0.005,0.09,2.62,0.06,0,0.05,No
0.33,14.29,0.12,2.74,0.06,4.23,0.82,0.81,1.27,0.53,0.53,0.057,17.42,1.47,0.005,26.08,0.23,0.07,0.42,0.01,No
1.1,24.83,0.68,4.03,0.09,5.27,0.28,0.13,0.84,0.65,0.65,0.168,19.19,1.06,0,49.9,6.42,0.05,0.12,0,no
0.04,3.36,0.07,3.21,0.08,0.17,0.06,0.66,0.04,0.32,0.002,0.028,8.17,1.49,0.002,5.32,0.32,0,0.04,0.02,No
2.4,26.12,0.03,3.57,0.002,5.29,0.3,0.78,0.09,0.83,0.83,0.138,10.49,1.47,0.009,48.81,4.63,0.09,0.18,0.05,No
0.04,27.84,0.86,2.81,0.12,7.54,0.58,0.74,0.84,0.22,0.004,0.043,2.6,1.75,0.007,42.64,7.04,0.09,0.13,0.09,No
1.848563,23.114604,0.891372,3.005174,0.100489,4.109415,0.35803,1.143144,0.746617,0.418959,0.168758,0.115457,18.861664,0.228924,0.00906,51.279061,?,0.076461,0.211747,0.065498,Yes
0.04,28.3,0.87,2.49,0.03,3.35,0.1,0.02,0.59,0.85,0.85,0.025,1.69,1.66,0.001,52.18,7.88,0.03,0.28,0.08,No
0.05,5.26,0.08,0.18,0.03,0.11,0.03,0.06,0.5,0,0.5,0.196,6.11,0.28,0.004,6.78,2.25,0.07,0.02,0.06,No
0.08,18.69,0.03,0.34,0.02,0.1,0.09,0.51,0.92,0.14,0.006,0.072,1.59,1.27,0.01,6.82,5.49,0.06,0.09,0.06,No
0.17,29.47,0.01,2.8,0.007,4.9,0.82,1.76,0.33,0.17,0,0.126,4.57,1.6,0.008,47.65,3.18,0.05,0.12,0.08,No
0.34,25.39,0.63,1.95,0.01,2.47,0.34,0.05,0.91,0.66,0.66,0.182,15.96,1.92,0.006,57.08,4.84,0.08,0.05,0.05,No
3.86,11.01,0.97,2.89,0.09,6.44,0.45,0.22,0.79,0,0.59,0.119,14.94,2.17,0.001,38.37,6.14,0.08,0.4,0.05,No
2.61,6.12,0.88,0.72,0.04,1.43,0.74,0.03,0.15,0.09,0,0.165,16.62,1.95,0.003,25.88,3.86,0.01,0.43,0,No
0.1,11.43,0.02,1.24,0.02,0.14,0.02,0.07,0.14,0.06,0.004,0.086,14.33,0.46,0,1.76,1.3,0.01,0.01,0.06,No
0.09,12.46,0.03,2.38,0.001,3.78,0.87,1.76,0.4,0.27,0,0.152,13.47,1.64,0.008,20.7,7.87,0.04,0.39,0.09,No
0.05,3.45,0.03,0.16,0.08,0.04,0.05,0.09,0.45,0,0,0.197,15.73,2.19,0.001,5.13,4.86,0.05,0.06,0.06,No
0.18,26.04,0.03,1.94,0.005,0.01,0.34,0.37,1.29,0.62,0.62,0.122,12.41,1.05,0.007,49.82,2.73,0.04,0.03,0.08,No
3.98,11.14,0.02,0.38,0.001,7.18,0.07,1.13,0.24,0.59,0.59,0.051,5.48,1.35,0.004,32.35,5.22,0,0.21,0.08,Yes
0.04,4.73,0.1,1.28,0.03,0.1,0.01,1.97,1.36,0.37,0.001,0.06,14.51,1.5,0.004,5.06,0.79,0.03,0.09,0.05,No
0.07,17.99,0.02,3.43,0.006,0.01,0.41,1.82,0.22,0.99,0.99,0.108,8.06,1.76,0.005,24.29,0.88,0.1,0.1,0.07,No
1.86,2.06,0.03,1.64,0.003,4.14,0.35,0.1,1.47,0,0,0.097,2.42,1.16,0.003,12.17,7.8,0.01,0.11,0.01,Yes
0.37,23.11,0.31,3.28,0.05,2.25,0.18,1.4,0.54,0.01,0,0.041,12.4,1.2,0.008,22.3,5.49,0.03,0.09,0.06,No
0.07,4.63,0.07,0.34,0.02,0.51,0.03,0.01,1.06,0,0,0.147,7.86,2.06,0.002,0.02,6.02,0.03,0.07,0.07,No
0.01,20.66,0.06,0.88,0.02,0.02,0.05,1.48,0.95,0,0.91,0.073,18.25,0.83,0.006,1.02,0.29,0.04,0.05,0,No
0.09,0.77,0.08,0.78,0.09,0.08,0.05,0.13,0.06,0.58,0.58,0.035,3.13,1.15,0.007,0.63,0.74,0.01,0.05,0.06,No
4.743657,13.36939,0.898898,0.460678,0.042455,3.908232,0.070287,1.252323,1.212572,0.107146,0.350738,0.178305,7.858322,1107.910886,0.003908,29.394231,4.654811,0.014342,0.361205,0.013179,No
3.05,5.71,0.01,0.8,0.001,4.22,0.01,0.85,0.24,0.49,0.001,0.021,11.5,1.48,0.004,13.89,0.18,0.02,0.18,0.05,Yes
0.07,14.38,0.04,2.3,0.001,1.23,0.77,0.36,0.37,0.45,0.001,0.033,9.55,1.38,0.005,0.74,4.99,0.05,0.33,0.06,no
?,22.155161,0.50825,2.114436,0.049404,5.853633,0.399493,1.939498,1.041893,0.370277,0.803099,0.036998,11.525796,0.874527,0.006966,20.254496,0.426357,0.077006,0.137059,0.070531,No
0.06,2.05,0.05,2.76,0.008,0.83,0.54,0.28,0.93,0,0,0.175,17.17,1.58,0.003,46,4.85,0.01,0.27,0.02,Yes
0.04,22.54,0.06,0.43,0.02,0.13,0.03,0.4,0.88,0.59,0.59,0.118,6.4,1.63,0.003,0.46,0.08,0.02,0.08,0.06,No
0.02,0.23,0.06,0.76,0.07,0.04,0.01,0.58,0.34,0.53,0.53,0.183,4.25,1.21,0.007,4.16,0.42,0.07,0.09,0.05,No
1.04,28.14,0.45,3.74,0.02,2.59,0.65,0.25,1.16,0,0,0.191,11.94,1.23,0.007,21.5,6.19,0.03,0.17,0.07,No
0.05,14.68,0.07,0.42,0.04,0,0.08,0.79,0.37,0,0.004,0.118,18.06,0.21,0.006,0.9,3.67,0.09,0.04,0.03,No
0.89,22.2,0.8,4.64,0.12,1.94,0.33,1.66,1.08,0,0.001,0.017,14.73,1.59,0.001,39.53,2.74,0.03,0.14,0.08,No
0.01,18.95,0.05,0.5,0.07,0.04,0.07,0.03,1,0,0.92,0.086,9.46,0.42,0.007,2.57,2.46,0.03,0.03,0.08,No
3.73,6.59,0.02,2.24,0.001,7.42,0.23,0.3,1.02,0,0,0.032,10.94,1.64,0.004,15.32,1.35,0.07,0.35,0.02,Yes
0.07,22.04,0.05,3.98,0.003,4.27,0.38,0.16,0.12,0.63,0.63,0.026,4.85,1.85,0.007,16.62,7.46,0.07,0.3,0,No
0.04,18.77,0.08,0.07,0.1,0.09,0.01,0.03,0.09,0,0.91,0.103,4.37,0.85,0.006,4.44,0.07,0.03,0.09,0.05,No
0.05,29.66,0.09,0.72,0.06,0.19,0.07,0.03,0.69,0,0.77,0.11,0.52,0.11,0.003,1.53,2.73,0.06,0.01,0.04,No
0.13,17.59,0.85,1.89,0.11,1.62,0.38,0.22,1.09,0.57,0.57,0.101,11.23,1.1,0.001,59.11,1.08,0.04,0.03,0.01,No
1.24,14.84,0.1,2.47,0.05,2.14,0.2,1.08,0.52,0,0.74,0.067,4.8,1.95,0,48.54,4.91,0.04,0.45,0.02,no
0.09,11.65,0.03,0.5,0.05,0.02,0.03,0.03,0.93,0.62,0.62,0.05,18.81,1.9,0.001,11.74,3.73,0.06,0.01,0.02,No
0.05,17.55,0.03,1.81,0.004,4.26,0.62,0.59,0.05,0.2,0.001,0.168,7.08,1.11,0.008,30.09,4.77,0.04,0.43,0.08,No
0.07,13.52,0.04,0.23,0.04,0.08,0.02,1.82,0.56,0,0,0.154,17.56,2,0.004,2.3,0.77,0.07,0.02,0.05,No
2398.996569,17.615304,0.441958,1.272865,0.050391,2.940412,0.163175,0.614966,1.432874,0.713561,0.746408,0.18565,15.210943,0.253836,0.008189,22.177658,4.302109,0.010298,0.376698,0.063495,No
1.599482,14.799048,0.78427,4.085287,0.108405,1.490091,0.075418,0.783583,1.395831,0.291878,0.707728,0.183601,14.678439,1.597878,0.004181,55.07771,1.209875,?,0.290859,0.038845,No
0.08,28.68,0.06,0.04,0.08,0.09,0.02,1.8,0.55,-0.26,0.006,0.097,14.75,1.63,0.004,0.49,0.65,0.08,0.04,0.07,No
0.06,8.4,0.001,2.3,0.004,4.79,0.2,0.37,0.36,0.41,0.002,0.06,0.01,1.22,0.003,29.45,0.6,0.04,0.31,0.06,No
0.03,24.71,0.08,0.1,0,0.09,0.08,0.23,0.31,0.43,0,0.102,1.23,1.5,0.001,5.24,0.96,0.02,0.02,0.03,No
3.62,16.22,0.02,1.21,0.009,4.33,0.71,0.08,1.44,0.34,0.004,0.172,0.88,1.9,0.01,29.35,6.66,0.05,0.45,0.08,Yes
0.05,1.75,0.06,0.59,0.02,0,0.06,0.08,1.33,0,0.001,0.031,12.3,0.21,0.009,0.08,2.8,0.09,0.07,0.03,No
2.46,15.14,0.75,1.36,0.12,7.3,0.49,1.74,1.4,0.94,0.94,0.166,1.33,2.05,0.005,9.82,5.31,0.09,0.13,0.07,No
0.08,21.49,0.01,0.17,0.01,0.31,0.06,0.01,0.12,0,0.63,0.026,4.85,0.2,0.007,1.81,5.12,0.07,0.1,0,No
0.08,9.32,0.07,0.14,0.02,0.61,0.08,1.98,0.66,0.06,0.008,0.101,8.06,0.37,0.009,0.11,0.99,0.04,0.06,0.01,no
4.51864,14.365771,?,0.307905,0.063472,4.944126,0.645397,1.49135,0.555059,0.055869,0.682842,0.123222,18.228183,2.624778,0.008884,13.180251,0.716526,0.003656,0.263934,0.016498,Yes
0.18,10.57,0.83,0.85,0.03,4.04,0.12,1.77,0.43,0.8,0.8,0.114,12.73,1.61,0.008,36.71,0.9,0.02,0.16,0.06,No
0.08,18.02,0.04,0.13,0.005,5.22,0.84,0.62,0.97,0.23,0.006,0.12,8.9,1.3,0.003,6.87,5.77,0.01,0.03,0.07,No
0.06,22.03,0.78,2.31,0.12,5.26,0.68,0.34,0.12,0.74,0.74,0.135,12.77,1.2,0.002,8.67,2.38,0.06,0.19,0.04,No
3.495485,-0.018015,0.708838,2.231092,0.101286,8.012985,0.435149,0.386428,0.657069,0.808845,0.803605,0.136984,5.304877,0.87727,0.000344,23.697456,2.421833,93.561852,0.06699,0.026162,Yes
0.02,0.56,0.03,0.97,0.09,0.46,0,1.95,0.56,0,0.94,0.006,16.25,0.01,0.009,4.04,0.41,0.01,0.03,0.01,No
0.08,16.94,0.07,0.54,0.04,0.05,0.07,0.02,0.21,0,0.61,0.059,2.41,0.83,0.01,4.83,5.21,0.1,0.09,0.05,No
0.08,17.61,0.09,0.59,0.07,0.07,0.02,0.02,0.52,0,0,0.125,9.84,1.43,0.002,10.01,2.38,0.04,0.01,0.01,No
0.01,22.2,0.001,2.25,0.003,4.74,0.15,1.33,0.63,0.74,0.74,0.132,11.04,1.85,0.009,30.91,6.68,0.1,0.11,0.05,No
0.04,6.41,0.04,0.82,0.02,0.09,0.03,0.05,1.21,0,0.001,0.015,2.29,0.13,0.001,3.45,3.77,0.09,0.03,0.01,Yes
1.27,10.06,0.05,0.75,0.008,6.43,0.19,0.39,1.35,0,0,0.158,0.9,1.34,0.009,41.53,4.71,0.01,0.22,0.07,Yes
0.09,20.72,0,0.46,0.1,0.04,0.08,0.75,1.25,0.28,0.002,0.083,15.32,1.01,0.005,1.17,2.57,0.05,0.02,0.04,No
3.03,9.19,0.05,0.65,0.006,6.25,0.61,0.77,0.76,0.51,0.51,0.086,10.31,1.17,0,31.57,6.36,0.02,0.17,0.08,Yes
0.02,26.21,0.04,0.56,0.008,6.69,0.51,0.26,0.82,0.74,0.74,0.197,17.26,1.23,0.003,25.62,1.51,0.1,0.16,0.07,No
1.82,9.2,0.01,1.74,0.009,0.63,0.3,1.7,0.29,0.78,0.78,0.185,12.75,1.66,0.006,33.24,2.58,0.03,0.4,0.04,Yes
0.02,9.44,0.06,0.41,0.05,0.09,0.03,0.07,1.12,0.02,0.006,0.004,16.23,0.42,0.007,6.77,0.03,0.02,0.08,0.01,No
0.02,3.95,0.07,0.61,0.03,0.33,0.04,0.03,0.83,0,0.8,0.194,8.16,0.43,0.006,1.75,0.72,0.1,0.04,0.05,No
0.02,0.23,0.03,0.86,0,0.07,0.03,0.8,0.36,0,0.64,0.087,7.84,0.11,0.01,2.9,1.96,0.03,0.06,0.08,No
0.07,5.32,0.03,0.36,0.07,0.01,0.03,1.05,0.15,0.24,0.004,0.154,13.29,0.32,0.006,3.36,0.04,0.06,0.09,0.01,No
